"id";"sessionId";"sender";"content";"timestamp";"isValid";"feedback";"score";"transcription"
e0a27814-7695-4126-86d5-c6f2f0757984;b11d8cae-dd34-4da6-b0e1-73a1b95f64b1;therapist;[Resposta em áudio];2025-06-30 18:10:08.579;false;A resposta menciona a eficácia da TCC e seu embasamento científico, mas não valida a experiência do paciente nem estabelece expectativas claras sobre a natureza e o impacto da TCC. Considere incluir esses elementos para atender a todos os critérios.;50;Sim, a TCC pode ajudar diferentes tipos de pessoas, ela é um tipo de técnica que é embasado em muitos estudos científicos para diferentes sintomatologias e diferentes pessoas. Então ela tem obtido muito sucesso em diferentes casos, ela é uma prática...
"3985c85c-5551-4a54-80a2-cd575058c5e1";c381c03d-f071-4a34-91ec-d419bd876588;ia;(Curioso) Esse tipo de abordagem ajuda pessoas como eu?;2025-07-01 17:46:25.055;;;0;
"3fec7a02-51cb-41bf-b3c4-a75fc7ecbd22";c381c03d-f071-4a34-91ec-d419bd876588;therapist;[Resposta em áudio];2025-07-01 17:47:15.239;false;A resposta do terapeuta é encorajadora e promove esperança quanto ao uso da TCC, mas falta uma explicação breve de como a TCC funciona no tratamento psicológico. Além disso, a validação da experiência do paciente poderia ser mais explícita. Considere incluir esses elementos para atender a todos os critérios.;75;Sim, esse tipo de abordagem, a terapia cognitivo-confortamental, ela é baseada em evidências e ela tem evidências de sucesso pra diferentes pessoas e diferentes situações emocionais. Então, acredito que ela possa sim te ajudar nesse processo também. É claro que entendendo que o processo de cada um é diferente, que a gente vai ir adaptando suas necessidades, mas eu realmente confio de que ela possa te ajudar.
a9c5b540-c899-4145-b428-421b57c96f46;"1426a380-dbf1-4cf8-9581-be60387c4a23";ia;(Curioso) Como a terapia funciona?;2025-07-01 18:08:34.711;;;0;
"9e9b3774-bb1b-42e7-857b-fa164e5151fe";"1426a380-dbf1-4cf8-9581-be60387c4a23";therapist;[Resposta em áudio];2025-07-01 18:09:36.574;false;A resposta valida a experiência do paciente e explica a lógica da TCC, mas não promove esperança de forma clara nem estabelece expectativas adequadas sobre o impacto da TCC.;75;Então, acho bem importante que tu tenha perguntado isso. Pra quem nunca fez, né, pode ser um mistério como a terapia funciona, mas falando então da terapia cognitivo-comportamental, nós vamos focar principalmente no momento presente, né, nas situações que estão te incomodando, mas claro, a gente vai falar um pouquinho sobre o teu passado também, pra poder entender o que que eles vêm desencadeando hoje, né, mas não é o nosso foco. O nosso foco, então, é poder conversar, analisar então quais são os seus pensamentos, seus sentimentos, seus comportamentos que estão te trazendo algum problema no momento e poder desenvolver estratégias pra poder lidar com eles de uma forma mais saudável.
c7ee8560-eb8f-4dea-a44c-e31ebb69d54b;b7526587-c39f-45c8-8a95-c37e2cd3a132;ia;(Nervoso) Nunca fiz terapia antes. Sobre o que a gente conversa aqui?;2025-07-01 18:10:56.324;;;0;
cc6a34db-d3cf-44c3-b81f-db1bb423fb0d;b7526587-c39f-45c8-8a95-c37e2cd3a132;therapist;[Resposta em áudio];2025-07-01 18:12:13.437;false;A resposta valida a experiência do paciente e explica a lógica da TCC, mas não estabelece expectativas claras sobre metas, prática em casa e acompanhamento do progresso. Promove esperança, mas falta detalhamento sobre o processo terapêutico.;75;Entendo que possa ficar curioso, né, e até um pouco preocupado com o que é conversado na terapia, quando nunca fez terapia antes. Mas aqui a gente vai falar do que tá te incomodando, né, quais são as questões que estão sendo um problema pra ti, quais são as tuas dificuldades, e a partir disso a gente vai poder entender um pouquinho melhor teus pensamentos, teus sentimentos, os teus comportamentos e reconhecer eles e a partir disso poder, então, criar estratégias pra que tu possa ter uma vida mais equilibrada, mais saudável, mais de acordo com a vida que tu deseja. A gente vai falar, então, principalmente sobre o teu momento atual, mas a gente vai falar um pouquinho sobre o teu passado também, pra poder entender as coisas, né, que levaram à forma como tu está vivendo hoje. A terapia cognitivo- comportamental, ela...
"39551037-7f3b-41d3-95a3-25cd1b6aad92";cb705bf0-8b82-47c0-9b4f-6d596593d4de;ia;(Nervoso) Nunca fiz terapia antes. A gente só fala sobre meu passado ou criação?;2025-07-01 18:20:06.249;;;0;
"8a26cfe6-8b03-4fc1-81ae-42a1cdf6990e";cb705bf0-8b82-47c0-9b4f-6d596593d4de;therapist;[Resposta em áudio];2025-07-01 18:23:38.816;true;A resposta do terapeuta valida a experiência do paciente ao reconhecer a curiosidade e o nervosismo. Promove esperança ao explicar como a TCC pode ajudar a lidar com os desafios atuais e estabelece expectativas adequadas sobre o foco e impacto da TCC. Excelente trabalho!;100;Que bom que tu perguntou sobre isso, né? Imagino que pra quem nunca fez, deve gerar curiosidade e até um certo nervosismo. A gente fala sobre várias coisas, né? A gente vai falar também sobre o teu passado, sobre a tua criação, mas o foco do TCC é os teus problemas de hoje, né? Quais são as dificuldades que estão acontecendo agora? A gente pode entender teus pensamentos, teus sentimentos, teus comportamentos. Claro que a gente vai olhar pro que aconteceu no passado, porque eles podem estar desencadeando o que acontece hoje, mas esse não vai ser o nosso foco. A partir disso, então, a gente vai poder conversar sobre os desafios que tu vem enfrentando e poder, então, desenvolver estratégias através de temas de casa, né? De conversas, pra que a gente possa te instrumentalizar pra lidar com elas de uma forma mais saudável.
"95461ff9-7535-45b6-9707-4cf265e643d6";b9608e87-3ff3-4959-b85f-4f5d0c71cfd8;ia;(Nervoso) Nunca fiz terapia antes. A gente só fala sobre meu passado ou criação?;2025-07-01 19:07:57.362;;;0;
"27c072c3-e3be-4331-b4e7-474298a42ec9";b9608e87-3ff3-4959-b85f-4f5d0c71cfd8;therapist;[Resposta em áudio];2025-07-01 19:08:17.279;false;A resposta não valida a experiência do paciente, não promove esperança quanto ao uso da TCC e não estabelece expectativas adequadas sobre a TCC.;0;Eu não sei o que que eu posso fazer, a gente pode falar do passado, muito do passado, mas a gente vai ver muita coisa do presente também.
"36a1b737-b898-4460-a8b2-ca8e7ac0dee1";cdba779c-4259-42ce-8e80-419b487349e1;ia;(Desdenhoso) Não sei se isso é o certo para mim.;2025-07-01 19:08:42.575;;;0;
ef31e179-9ce2-4119-884b-84047d7ed85c;c59ce4ae-63ba-44a3-85f2-96c3ba185a95;ia;(Impaciente) Quanto tempo vai levar para isso funcionar? Não tenho muito tempo nem dinheiro.;2025-07-01 19:08:53.196;;;0;
d86d8dbd-f93a-4102-85c7-6eee0b6cad2a;"0b9351ba-7478-4678-90fe-7360a436029c";ia;(Nervoso) Nunca fiz terapia antes. A gente só fala sobre meu passado ou criação?;2025-07-02 14:35:02.477;;;0;
"8708e8fc-6a6d-48c4-9bd8-242761370802";"0b9351ba-7478-4678-90fe-7360a436029c";therapist;Teste;2025-07-02 14:35:13.236;false;A resposta não atende aos critérios de validação da experiência do paciente, promoção de esperança e estabelecimento de expectativas sobre a TCC.;0;
"31269d7e-47fb-4e3f-9ef7-28a5a8f537f8";"10a4547e-4695-4211-9733-d1c0a72ae97b";ia;(Nervoso) Nunca fiz terapia antes. A gente só fala sobre meu passado ou criação?;2025-07-02 16:49:02.140;;;0;
b8e24925-655a-4e80-a8b4-68692d4b7d5b;c658d23b-5bed-49e2-83a2-319d22855bb5;ia;(Nervoso) Nunca fiz terapia antes. A gente só fala sobre meu passado ou criação?;2025-07-18 16:42:45.036;;;0;
dfff8892-bab2-4b0c-bfe0-ae6e3be5d82b;"633a88c3-e32e-4b1b-8869-0afd4329a7bb";ia;Paciente (Ansioso): Eu tenho medo de começar e não conseguir melhorar, já tentei outras coisas antes e não funcionaram muito bem.;2025-08-18 18:47:48.721;;;0;
db3fb8e6-f46b-4433-8e8a-855a0352949c;ced89588-4b6c-4ffe-a266-36280e9e531d;ia;Paciente (Esperançoso): Então, com a TCC eu vou me livrar dos meus problemas de vez, certo?;2025-09-02 20:23:17.824;;;0;
d88e5a41-891a-432e-83e7-ee573811bf0a;f0a294a9-e7cd-4ce3-b29e-23895d0b4c3b;ia;Paciente (Idealista e Ansioso por Resultados Rápidos): Quero ser mais confiante, ter controle total das minhas emoções e nunca mais sofrer com rejeição.;2025-09-03 14:33:00.752;;;0;
df7383f4-a7e3-43ae-aaed-c8f157a2767a;"22563ae8-b109-46fa-b40a-fb4354a45292";ia;[desanimado] Passei quase a semana toda deitado. Não tive energia para nada.;2025-09-29 17:48:17.265;;;0;
ca01c1cb-dc42-4e3d-9045-f86210bde970;"2e9be941-216a-4c24-93d8-098002b06754";ia;(Calmo) Eu só queria ser mais feliz;2025-09-30 11:45:17.997;;;0;
"6fbdeddd-0dc6-40bd-8793-361864a71ffb";"2e9be941-216a-4c24-93d8-098002b06754";therapist;um texto qualquer;2025-09-30 11:45:42.220;false;A resposta não atende a nenhum dos critérios esperados. Não há sugestões de metas ou tarefas, nem solicitação de contribuição do cliente. Falta flexibilidade e ênfase em metas concretas. Recomenda-se reformular a resposta para abordar esses aspectos.;0;
"1e290ab3-d0f2-4c3a-8632-ab251dab72cf";"2e9be941-216a-4c24-93d8-098002b06754";therapist;afasdfasfdf;2025-09-30 11:46:52.636;false;A resposta fornecida não atende a nenhum dos critérios esperados. Recomenda-se que o terapeuta elabore uma resposta que explore a definição de felicidade do cliente, sugira metas específicas e mensuráveis, e busque a concordância do cliente. Além disso, a resposta deve ser flexível e adaptada ao caso individual do cliente.;0;
b1af931e-c73d-44fc-b0ca-6772943dde08;"90db66d6-9bb8-4569-8f86-89fc24b7d5c6";ia;(Nervoso) Nunca fiz terapia antes. A gente só fala sobre meu passado ou criação?;2025-09-30 11:51:15.567;;;0;
"84f5078e-5719-46c7-ad27-59eacc7b3d06";"9a6f9a14-dc29-40b1-9304-1c761eb18b80";ia;(Curioso) Como a terapia funciona?;2025-10-01 14:08:17.269;;;0;
"8e91b6bd-e526-40c9-ae02-fb5eadf42d9b";"9a6f9a14-dc29-40b1-9304-1c761eb18b80";therapist;Hhhhhhhh;2025-10-01 14:08:31.790;false;A resposta não atende aos critérios esperados, pois não valida a experiência do paciente, não explica a TCC, nem promove esperança ou estabelece expectativas adequadas.;0;
"7eb83179-052b-4868-8525-23e49c709dca";"4048fa46-647a-4e19-9349-552b24c4831f";ia;(Com medo) Já tive experiências ruins com terapia antes. Meu último terapeuta tentou me fazer falar e visualizar meus traumas do passado. Acabei sendo internado! Como posso saber se posso confiar em você?;2025-10-01 19:49:05.558;;;0;
aa692627-515b-4c67-97f3-7eaeb302ac6b;ae3281e2-2a09-4086-9235-cdf693f29148;ia;Paciente (desamparado): Mesmo quando tento me distrair ou pensar positivo, a tristeza volta mais forte.;2025-10-01 19:49:56.243;;;0;
"13fcffca-868b-4078-9705-d16f899920ef";ae3281e2-2a09-4086-9235-cdf693f29148;therapist;[Resposta em áudio];2025-10-01 19:51:23.631;false;A resposta não valida a experiência do paciente nem explica como a TCC funciona. Também não estabelece expectativas realistas sobre o processo terapêutico.;0;Vamos, então, fazer um plano de como a gente vai colocar alguns comportamentos mais funcionais que vão substituir esse lugar da tristeza para um lugar de mais alegrias na tua vida, procurar uma vida funcional, uma vida que te traga mais prazer, uma vida que te traga mais sentimentos bons, mexer em algumas situações de rotina simples que possam, com a terapia, fazer tu evoluir para que tu não tenhas mais esse sentimento de tristeza tão persistente.
"620631f0-5bf1-4a75-bf06-36c4162129eb";c50239a5-4d92-4108-bcc5-49052fd0df15;ia;(Curioso) Como a terapia funciona?;2025-10-01 19:52:09.134;;;0;
"25ec352a-de2e-4183-b935-abe6756067fb";c50239a5-4d92-4108-bcc5-49052fd0df15;therapist;[Resposta em áudio];2025-10-01 19:52:41.913;false;A resposta não valida a experiência do paciente, nem explica a lógica da TCC de forma clara. Além disso, não promove esperança nem estabelece expectativas adequadas sobre a TCC.;0;A terapia vai funcionar trazendo aqui as demandas que tu tem e a gente vai desenvolver comportamentos e ferramentas pra superar as situações que tu não tem te sentido bem.
"377a6e2d-16e2-4bd4-9afd-7a15bbc0dddd";c50239a5-4d92-4108-bcc5-49052fd0df15;therapist;[Resposta em áudio];2025-10-01 19:53:12.725;false;A resposta não atende aos critérios de avaliação, pois não valida a experiência do paciente, não explica a lógica da TCC, não promove esperança e não estabelece expectativas adequadas sobre a TCC.;0;Como seria a resposta adequada?
"6c7dbef8-6680-43fc-8dff-32383ebd06ca";"48beb2e9-8345-4b3e-a02f-9cebd059acf5";ia;(Curioso) Esse tipo de abordagem ajuda pessoas como eu?;2025-10-01 20:12:36.913;;;0;
b16e311d-8822-43c8-b935-bcabf63039ed;d6477664-85e7-42e8-86a5-8c0a67aaef42;ia;Paciente (Esperançoso): Então, com a TCC eu vou me livrar dos meus problemas de vez, certo?;2025-10-02 00:00:46.019;;;0;
"56012469-91e7-4e8e-9cb8-dbdf599d755a";d62b1f0c-5023-4c34-b608-6d0261dbca08;ia;Paciente (Esperançoso): Então, com a TCC eu vou me livrar dos meus problemas de vez, certo?;2025-10-02 01:34:31.912;;;0;
"09985c8d-fbb1-422f-9e02-ba381ad31efa";db6f62b7-0469-4dac-b4f8-8d201f3693e0;ia;Paciente (Esperançoso): Então, com a TCC eu vou me livrar dos meus problemas de vez, certo?;2025-10-03 16:48:06.147;;;0;
feea99e2-3903-4c20-a573-aa87a0c0146e;db6f62b7-0469-4dac-b4f8-8d201f3693e0;therapist;[Resposta em áudio];2025-10-03 16:49:08.741;true;A resposta do terapeuta valida a experiência do paciente e explica brevemente como a TCC funciona, promovendo esperança e estabelecendo expectativas adequadas sobre a natureza e o impacto da TCC.;100;Eu entendo que quando a gente vem pra terapia, essa seja uma das nossas expectativas. No entanto, ela não faz os problemas sumirem, né? Com a TCC a gente vai aprender a identificá-los, da onde que eles vêm, e quais as estratégias, né, tanto cognitiva quanto comportamentais, que a gente pode usar para aprender a lidar com os nossos problemas de uma forma mais saudável, né? E eu penso que ela vai poder lhe ajudar a identificar seus problemas, encontrar estratégias e lidar com eles de uma forma mais saudável.
"9157d1fd-8684-4223-a5d3-340768501542";"2bafb1c3-d0ca-4c1c-b532-5b0fa9efb76b";ia;Paciente (Desanimado): Eu já convivo com esses problemas há anos... não sei se algo pode realmente me ajudar.;2025-10-08 17:48:48.561;;;0;
d87af255-d5b8-419c-9893-518c85150e19;debc95e3-b5f3-45fc-9fb0-1cca55643c03;therapist;[Resposta em áudio];2025-10-31 13:14:17.009;false;A resposta do terapeuta não atendeu aos critérios esperados. Não houve estímulo à reflexão do cliente sobre pensamentos e crenças, nem uma postura aberta e exploratória. A resposta também não direcionou a atenção para os pensamentos e suas conexões com experiências, nem enfatizou a flexibilidade cognitiva. Recomenda-se reformular a resposta para incluir perguntas que estimulem a reflexão do cliente e explorem as conexões entre pensamentos, emoções e experiências.;0;Me parece que… Ai, que coisa.
"77a6e8d1-c0f3-4e30-bf36-a510e1635ec3";"2bafb1c3-d0ca-4c1c-b532-5b0fa9efb76b";therapist;[Resposta em áudio];2025-10-08 17:49:53.868;false;A resposta valida a experiência do paciente e promove esperança quanto ao uso da TCC. No entanto, falta uma explicação breve sobre como a TCC funciona e o estabelecimento de expectativas adequadas sobre a natureza e o impacto do tratamento.;75;Eu entendo como pode ser desanimador tentar e não conseguir ter os resultados esperados, mas eu também acredito que a TCC é uma abordagem que é baseada em evidências e que ela tem muitos resultados de sucesso para diferentes tipos de pessoas e diferentes situações. Então, ela é uma abordagem que demonstra ter sucesso em casos muito parecidos com o teu. Então, eu acredito que a gente adequando as suas necessidades, fazendo de acordo com aquilo que fizer mais sentido para ti, a gente tem a possibilidade sim de ter ótimos resultados nesse processo.
"6761fd0c-c63d-4525-80a0-3f4163a6533e";"2bafb1c3-d0ca-4c1c-b532-5b0fa9efb76b";therapist;[Resposta em áudio];2025-10-08 17:51:47.534;false;A resposta do terapeuta valida a experiência do paciente e promove esperança quanto à TCC. No entanto, poderia explicar mais claramente como a TCC funciona e estabelecer expectativas adequadas sobre o processo terapêutico. Considere incluir mais detalhes sobre a abordagem prática e gradual da TCC.;75;Eu sinto muito que você se sinta dessa forma, eu entendo que conviver com algo durante muitos anos pode dar essa sensação de que não tem solução, mas eu acho que também é importante a gente considerar os aspectos desse tipo de terapia específica. A TCC é uma terapia reconhecida pelas suas evidências científicas de sucesso. Então, de acordo com as coisas que está me trazendo, eu acredito sim que a gente possa ter bons resultados dando tempo da terapia agir, adequando as suas necessidades. Ela é uma terapia focada em eficácia, em rapidez. Então, acredito que a gente pode sim ter bons resultados com essa terapia, que ela pode realmente te ajudar.
"7eb247fb-0c9a-474b-8709-917cb2c96ab7";"2bafb1c3-d0ca-4c1c-b532-5b0fa9efb76b";therapist;[Resposta em áudio];2025-10-08 17:53:09.641;false;A resposta do terapeuta valida a experiência do paciente e promove esperança quanto ao uso da TCC. No entanto, a explicação sobre como a TCC funciona poderia ser mais clara e específica, e as expectativas sobre a natureza e o impacto da TCC não foram completamente estabelecidas. Ajustes nesses pontos poderiam melhorar a adequação da resposta.;75;Eu sinto muito que você se sinta dessa forma. Eu entendo que quando a gente convive com algo há muito tempo, é difícil a gente ter esperanças de que as coisas podem mudar. No entanto, a TCC ela é uma abordagem reconhecida por a sua eficácia no processo de tratamento. Ela tem etapas bem definidas, em que vai ser trabalhado tanto as emoções, quanto as cognições, quanto os sentimentos. E a gente vai indo cada coisa de cada vez, né? Então, eu acredito que aos poucos, seguindo os protocolos, seguindo os exercícios que a TCC traz, é muito possível a gente ter sucesso nos mesmos problemas que você vem me relatando.
"00904d41-88ed-4957-8bc1-279358027a33";"2bafb1c3-d0ca-4c1c-b532-5b0fa9efb76b";therapist;[Resposta em áudio];2025-10-08 17:55:55.289;false;A resposta valida a experiência do paciente e explica brevemente como a TCC funciona, promovendo esperança quanto ao seu uso. No entanto, falta estabelecer expectativas adequadas sobre a natureza e o impacto da TCC, como a menção de que não é uma mudança instantânea.;75;Eu entendo como é difícil ter que lidar com algumas questões ao longo dos anos e não conseguir ver uma perspectiva de melhora. No entanto, a terapia cognitivo-comportamental, ela é uma terapia que é baseada em dados científicos, em evidências científicas de tratamento para determinadas situações. Ela é uma terapia que é focada em processos, então a gente tem etapas a serem cumpridas, atividades a serem feitas, a gente vai entender os nossos pensamentos, comportamentos, sentimentos. E de acordo com o que você vem me trazendo, eu acredito fortemente que ela pode lhe ajudar. Claro que a gente não tem como ter garantias, mas a partir dos dados e evidências científicas que a gente tem, de estudos de casos muito semelhantes aos seus, eu acredito sim que aos poucos você vai poder reconhecer e perceber as melhoras nos seus problemas.
a99cb078-3b71-4253-82f8-353ccadede92;"2bafb1c3-d0ca-4c1c-b532-5b0fa9efb76b";therapist;[Resposta em áudio];2025-10-08 17:56:30.651;false;A resposta fornecida não atende aos critérios esperados. Ela não valida a experiência do paciente, não explica como a TCC funciona, não promove esperança sobre a eficácia da TCC, nem estabelece expectativas adequadas sobre o processo terapêutico.;0;Sabendo que é muito difícil...
ecba00e4-d969-4cf3-ba35-5e25dd462797;"2bafb1c3-d0ca-4c1c-b532-5b0fa9efb76b";therapist;[Resposta em áudio];2025-10-09 13:05:48.062;false;A resposta do terapeuta valida parcialmente a experiência do paciente e explica brevemente a TCC. No entanto, poderia ser mais específica ao oferecer esperança e estabelecer expectativas claras sobre o impacto e o processo gradual da TCC. Considere incluir mais detalhes sobre o progresso passo a passo e as conquistas ao longo do caminho.;75;Eu entendo como pode ser desanimador quando a gente tá passando muito tempo lidando com alguns problemas, mas eu realmente acredito que a terapia cognitivo-comportamental pode te ajudar. A terapia cognitivo-comportamental é uma terapia baseada em evidências científicas. Então ela usa o processo da cognição, do comportamento, das emoções, pra poder resolver problemas muito específicos dentro de um protocolo, dentro de seções específicas e dentro de um período de tempo. Não existe garantia de que vai ser amanhã que seus problemas vão ser resolvidos. É necessário entender o processo, esperar um tempo, mas eu fico confiante de que eles realmente possam ter sucesso nesse processo terapêutico.
"2fe4617c-3c86-42d5-b45d-08b1f8433a85";"2bafb1c3-d0ca-4c1c-b532-5b0fa9efb76b";therapist;[Resposta em áudio];2025-10-09 13:07:20.938;true;A resposta do terapeuta atende a todos os critérios esperados. Valida a experiência do paciente, explica brevemente como a TCC funciona, promove esperança quanto ao uso eficaz da TCC e estabelece expectativas adequadas sobre a natureza e o impacto da TCC. Excelente trabalho!;100;Compreendo o seu desânimo. Carregar isso por tanto tempo realmente deve ser cansativo. A TTC pode ser útil porque foca em estratégias práticas para lidar com as dificuldades do dia-a-dia e oferece maneiras de enxergar as situações de um outro ângulo. Não é uma mudança instantânea, mas muitos pacientes percebem avanços importantes ao longo do processo. Podemos trabalhar passo a passo e cada pequena conquista já é um movimento na direção da melhora.
"1a885849-eded-4896-b45c-4927d6889747";"61dc8838-e587-47fe-84c8-dee1f16dd49c";ia; [insegura] Eu sempre penso que vou acabar falhando em tudo que tento.;2025-10-09 13:08:51.869;;;0;
"9d15e62f-3683-4ee5-b4de-626e90cc4992";"28b5b1f5-4db9-45f9-99e0-387b275dc41a";ia; [insegura] Eu sempre penso que vou acabar falhando em tudo que tento.;2025-10-09 13:10:06.560;;;0;
"8fef6304-be1e-43ce-a0f2-c9a1b3f885d4";"5b26e361-75ef-432e-a5ac-77fb666ab11f";ia;[Envergonhada] Odeio ser tão emotiva. Outras pessoas parecem lidar melhor com as coisas.;2025-10-31 13:51:57.924;;;0;
a52b8376-ac25-4bce-bcc9-fe0fa80f8044;"28b5b1f5-4db9-45f9-99e0-387b275dc41a";therapist;[Resposta em áudio];2025-10-09 13:11:10.839;false;A resposta do terapeuta não atende integralmente aos critérios esperados. Embora a resposta estimule a reflexão sobre pensamentos e crenças, ela não explora diretamente a origem dos pensamentos do cliente, conforme solicitado. Além disso, a resposta não direciona suficientemente a atenção para as conexões entre pensamentos e experiências passadas. É necessário enfatizar mais a flexibilidade cognitiva sem julgar pensamentos como certos ou errados. Para melhorar, o terapeuta deve explorar mais a origem dos pensamentos e incentivar o cliente a refletir sobre situações passadas com resultados diferentes do esperado.;0;Me parece que esse pensamento, ele é muito duro contigo mesma, né? Tu consegue me dar um exemplo de alguma situação em que tu tentou algo e que tu não falhou? Por exemplo, preparar o café da manhã hoje, não sei, vamos pensar juntas em algumas experiências? Porque é difícil acreditar que você chegou até esse momento da vida sem ter tido nenhum momento em que você conseguiu concluir alguma atividade com sucesso. Esse tipo de crença parece ser bastante duro e injusto contigo mesma, né? Vamos tentar pensar juntas algumas outras alternativas para esse tipo de pensamento? O que você acha?
bde7c477-a521-4ffb-b9b4-e8959696ece5;"28b5b1f5-4db9-45f9-99e0-387b275dc41a";therapist;[Resposta em áudio];2025-10-09 13:13:44.974;true;A resposta do terapeuta atende plenamente aos critérios esperados. Estimula a reflexão do cliente sobre seus pensamentos e crenças, mantém uma postura aberta e exploratória, direciona a atenção para os pensamentos e suas conexões com experiências, e enfatiza a flexibilidade cognitiva sem julgar os pensamentos. Excelente trabalho!;100;Esse pensamento parece ser muito presente pra você. Será que podemos explorar juntos de onde ele vem? Por exemplo, você consegue se lembrar de alguma situação que tentou algo e não foi exatamente como imaginava? E talvez também de uma situação em que, mesmo com receio, conseguiu ter um resultado melhor do que você esperava? Quando esse pensamento surge, quais situações específicas vêm à sua mente? Você consegue se lembrar de alguma ocasião em que o resultado foi diferente do esperado?
f9523f8e-9f0b-401b-a552-47bc1852cc8b;"645428d5-dfb3-4b2b-88b4-dee478304fd9";ia; [insegura] Eu sempre penso que vou acabar falhando em tudo que tento.;2025-10-09 13:15:12.169;;;0;
"32e75ca0-72a7-44d3-a579-f8361f9d804d";"645428d5-dfb3-4b2b-88b4-dee478304fd9";therapist;[Resposta em áudio];2025-10-09 13:16:36.764;true;A resposta do terapeuta atende integralmente aos critérios esperados. Estimula a reflexão do cliente sobre pensamentos e crenças, mantém uma postura aberta e exploratória, direciona a atenção para os pensamentos e suas conexões com experiências, e enfatiza a flexibilidade cognitiva sem julgar os pensamentos. Excelente trabalho!;100;Deixa eu te entender um pouquinho mais como que esse pensamento aparece. Quando ele vem, você consegue perceber ou tentar reconhecer qual é a origem desse pensamento? Vamos tentar pensar juntos. Existe alguma situação que você consegue se lembrar de experiência prática em que mesmo você pensando que acabaria falhando, você teve um resultado diferente? Existe alguma situação em que você conseguiu fazer, mesmo achando que ia falhar? Você consegue lembrar dessas situações? Acho que é importante a gente poder pensar juntos em algumas alternativas a esse tipo de pensamento, em que a gente possa avaliar com mais fatos e dados qual é a realidade sobre tentar e falhar ou tentar e conseguir. O que você acha?
"2f652c90-fa03-4926-81cd-3272d0cc6dfc";"2488f075-4ca6-4e0c-915d-b228104aa414";ia;Paciente (Esperançoso): Então, com a TCC eu vou me livrar dos meus problemas de vez, certo?;2025-10-09 13:26:46.531;;;0;
d0697a60-5bbf-4e01-b155-afd406139518;"50b28650-09d2-4d7c-8e10-3771c6115f12";ia;Paciente (Esperançoso): Então, com a TCC eu vou me livrar dos meus problemas de vez, certo?;2025-10-27 23:37:04.135;;;0;
"728c073e-128d-44fb-969a-b9435d761baf";"50b28650-09d2-4d7c-8e10-3771c6115f12";therapist;nao sei o que falar;2025-10-27 23:37:17.607;false;A resposta não atende aos critérios esperados. É importante validar a experiência do paciente, explicar brevemente a TCC, promover esperança e estabelecer expectativas adequadas sobre a TCC.;0;
"4407ba11-c3bf-491d-8f3d-8e9dcd539d53";fc66de8c-688c-4c64-b5ac-8f924db42467;ia;Paciente (Esperançoso): Então, com a TCC eu vou me livrar dos meus problemas de vez, certo?;2025-10-27 23:38:06.779;;;0;
"455f26b3-fbed-4b0e-b6ec-1d5c7045b340";fc66de8c-688c-4c64-b5ac-8f924db42467;therapist;nao sei o que falar;2025-10-27 23:38:18.810;false;A resposta não atende aos critérios esperados. É importante validar a experiência do paciente, explicar brevemente como a TCC funciona, promover esperança e estabelecer expectativas adequadas sobre a TCC.;0;
"261227ad-cc31-4ebc-a7dc-13d08fcf5118";"3321e4ce-f411-4b2a-8592-b6516e4930f8";ia;(Curioso) Nossa. Nem sei por onde começar a imaginar minha felicidade.;2025-10-27 23:38:50.858;;;0;
"67974db4-2974-4d3d-8fff-5d52c202ade4";"3321e4ce-f411-4b2a-8592-b6516e4930f8";therapist;afdsf asdfasdf asdfas df;2025-10-27 23:38:59.954;false;A resposta do terapeuta não atendeu a nenhum dos critérios esperados. Recomenda-se que o terapeuta ofereça uma validação empática, proponha a simplificação de metas e incentive a definição de objetivos mensuráveis.;0;
"01983773-2ac1-4944-ba31-122529854422";"141e7b73-393d-4e41-bed2-4e0b94d0a761";ia;Paciente (Esperançoso): Então, com a TCC eu vou me livrar dos meus problemas de vez, certo?;2025-10-27 23:46:40.735;;;0;
a9bf0448-3866-40cc-b6b1-22c3b85a2297;"141e7b73-393d-4e41-bed2-4e0b94d0a761";therapist;asfsdf;2025-10-27 23:46:46.931;false;A resposta não atende a nenhum dos critérios esperados. Recomenda-se validar a experiência do paciente, explicar brevemente o funcionamento da TCC, promover esperança e estabelecer expectativas adequadas sobre a TCC.;0;
d6e169e6-b0d7-413d-a643-b9bea0576899;f14b9e5a-4184-461b-97d8-4b2b79b582fa;ia;Paciente (Esperançoso): Então, com a TCC eu vou me livrar dos meus problemas de vez, certo?;2025-10-28 20:08:54.559;;;0;
b1eb5dc0-7345-4cd3-9de7-b0e3e54d41a8;f14b9e5a-4184-461b-97d8-4b2b79b582fa;therapist;nao...vai te tratar melhor com outra pessoa;2025-10-28 20:09:23.062;false;A resposta não atendeu aos critérios esperados. É importante validar a experiência do paciente, explicar como a TCC funciona, promover esperança e estabelecer expectativas adequadas. Considere reformular a resposta para incluir esses elementos.;0;
"8496044f-1a86-4804-9434-5b201b57adc5";c76791b8-f431-4260-a1a3-81f6a1b56281;ia;[ansiosa] Antes de sair de casa, sempre penso que algo ruim vai acontecer.;2025-10-31 13:12:32.272;;;0;
"5f5a766b-18c0-4cbc-ad16-a4eb71beab2a";debc95e3-b5f3-45fc-9fb0-1cca55643c03;ia;[ansiosa] Antes de sair de casa, sempre penso que algo ruim vai acontecer.;2025-10-31 13:13:52.562;;;0;
